[2026-05-19T15:42:24] EPKV_COMPACT_FALLBACK_POLICY_GRID_START
[2026-05-19T15:42:24] META {"host": "DESKTOP-CTAHC6D", "python": "3.12.3", "torch": "2.11.0+cu130", "cuda_device": "NVIDIA GeForce RTX 4090", "nvidia_smi_start": "NVIDIA GeForce RTX 4090, 595.79, 21839 MiB, 24564 MiB, 0 %, 40", "grid": {"M_values": [4096, 8192, 12288, 16384, 24576, 32768, 49152, 65536], "requested_flag_counts": [0, 7, 14, 21, 28], "seq_guards": [0, 4096, 8192, 12288, 16384], "flag_thresholds": [0.5, 0.625, 0.75, 0.875]}, "kernel_policy": {"global_k": 32, "probe_local_top": 8, "fallback_local_top": 32, "chunk_rows": 512}, "boundary": "offline synthetic policy grid; no serving mutation"}
[2026-05-19T15:42:28] RESULT {"M": 4096, "requested_flag_heads": 0, "observed_flag_heads": 6, "flag_rate": 0.21428571428571427, "error_vs_exact_topk_output": {"max_abs": 0.00016021728515625, "mean_abs": 2.7017294996767305e-05}, "timing": {"compact_full_path": {"name": "compact_full M=4096 requested=0 observed=6", "repeats": 4, "p50_ms": 0.1499519944190979, "p90_ms": 0.1536320000886917, "min_ms": 0.1372160017490387, "max_ms": 0.1536320000886917, "checksum": 9.360367774963379}, "exact_full_path": {"name": "exact_full M=4096 requested=0 observed=6", "repeats": 4, "p50_ms": 0.14297600090503693, "p90_ms": 0.22377599775791168, "min_ms": 0.11776000261306763, "max_ms": 0.22377599775791168, "checksum": 9.360367774963379}}, "compact_vs_exact_p50_ratio": 1.0487913598779026, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] RESULT {"M": 49152, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.0001221001148223877, "mean_abs": 2.64965565293096e-05}, "timing": {"compact_full_path": {"name": "compact_full M=49152 requested=7 observed=7", "repeats": 4, "p50_ms": 4.471807956695557, "p90_ms": 4.477183818817139, "min_ms": 4.462592124938965, "max_ms": 4.477183818817139, "checksum": 0.0914468765258789}, "exact_full_path": {"name": "exact_full M=49152 requested=7 observed=7", "repeats": 4, "p50_ms": 6.9403839111328125, "p90_ms": 6.964223861694336, "min_ms": 6.9324798583984375, "max_ms": 6.964223861694336, "checksum": 0.0914468765258789}}, "compact_vs_exact_p50_ratio": 0.6443170887884884, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:41] RESULT {"M": 49152, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.00012199580669403076, "mean_abs": 2.765327735687606e-05}, "timing": {"compact_full_path": {"name": "compact_full M=49152 requested=14 observed=14", "repeats": 4, "p50_ms": 0.6041600108146667, "p90_ms": 0.6347200274467468, "min_ms": 0.5999360084533691, "max_ms": 0.6347200274467468, "checksum": 6.884149074554443}, "exact_full_path": {"name": "exact_full M=49152 requested=14 observed=14", "repeats": 4, "p50_ms": 0.7383040189743042, "p90_ms": 0.7395200133323669, "min_ms": 0.7311360239982605, "max_ms": 0.7395200133323669, "checksum": 6.884149074554443}}, "compact_vs_exact_p50_ratio": 0.8183078993041399, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:41] RESULT {"M": 49152, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.00015184283256530762, "mean_abs": 2.666633554326836e-05}, "timing": {"compact_full_path": {"name": "compact_full M=49152 requested=21 observed=21", "repeats": 4, "p50_ms": 0.7702080011367798, "p90_ms": 0.770687997341156, "min_ms": 0.7687680125236511, "max_ms": 0.770687997341156, "checksum": -9.407088279724121}, "exact_full_path": {"name": "exact_full M=49152 requested=21 observed=21", "repeats": 4, "p50_ms": 0.7379519939422607, "p90_ms": 0.7383040189743042, "min_ms": 0.7321599721908569, "max_ms": 0.7383040189743042, "checksum": -9.407088279724121}}, "compact_vs_exact_p50_ratio": 1.0437101701185225, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] RESULT {"M": 49152, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.0001294165849685669, "mean_abs": 2.730820415308699e-05}, "timing": {"compact_full_path": {"name": "compact_full M=49152 requested=28 observed=28", "repeats": 4, "p50_ms": 0.9310399889945984, "p90_ms": 0.9451519846916199, "min_ms": 0.9203199744224548, "max_ms": 0.9451519846916199, "checksum": -2.9692554473876953}, "exact_full_path": {"name": "exact_full M=49152 requested=28 observed=28", "repeats": 4, "p50_ms": 0.7362560033798218, "p90_ms": 0.7370880246162415, "min_ms": 0.7321599721908569, "max_ms": 0.7370880246162415, "checksum": -2.9692554473876953}}, "compact_vs_exact_p50_ratio": 1.2645601322374425, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] RESULT {"M": 65536, "requested_flag_heads": 0, "observed_flag_heads": 0, "flag_rate": 0.0, "error_vs_exact_topk_output": {"max_abs": 0.0001297295093536377, "mean_abs": 2.7351585231372155e-05}, "timing": {"compact_full_path": {"name": "compact_full M=65536 requested=0 observed=0", "repeats": 4, "p50_ms": 0.3423680067062378, "p90_ms": 0.34908801317214966, "min_ms": 0.33587199449539185, "max_ms": 0.34908801317214966, "checksum": -18.265411376953125}, "exact_full_path": {"name": "exact_full M=65536 requested=0 observed=0", "repeats": 4, "p50_ms": 0.9553920030593872, "p90_ms": 0.9554880261421204, "min_ms": 0.932479977607727, "max_ms": 0.9554880261421204, "checksum": -18.265411376953125}}, "compact_vs_exact_p50_ratio": 0.3583534356681821, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:41] RESULT {"M": 65536, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.00012215971946716309, "mean_abs": 2.6700483431341127e-05}, "timing": {"compact_full_path": {"name": "compact_full M=65536 requested=7 observed=7", "repeats": 4, "p50_ms": 0.5160959959030151, "p90_ms": 0.519711971282959, "min_ms": 0.5150719881057739, "max_ms": 0.519711971282959, "checksum": 1.2040314674377441}, "exact_full_path": {"name": "exact_full M=65536 requested=7 observed=7", "repeats": 4, "p50_ms": 0.8883519768714905, "p90_ms": 0.8970239758491516, "min_ms": 0.8878080248832703, "max_ms": 0.8970239758491516, "checksum": 1.2040314674377441}}, "compact_vs_exact_p50_ratio": 0.5809589096886468, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:41] RESULT {"M": 65536, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.00014498084783554077, "mean_abs": 2.6785741283674724e-05}, "timing": {"compact_full_path": {"name": "compact_full M=65536 requested=14 observed=14", "repeats": 4, "p50_ms": 0.7311040163040161, "p90_ms": 0.7352319955825806, "min_ms": 0.7218239903450012, "max_ms": 0.7352319955825806, "checksum": -12.455734252929688}, "exact_full_path": {"name": "exact_full M=65536 requested=14 observed=14", "repeats": 4, "p50_ms": 0.886784017086029, "p90_ms": 0.889087975025177, "min_ms": 0.8837760090827942, "max_ms": 0.889087975025177, "checksum": -12.455734252929688}}, "compact_vs_exact_p50_ratio": 0.8244442865653159, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:41] RESULT {"M": 65536, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.00013768672943115234, "mean_abs": 2.692911402846221e-05}, "timing": {"compact_full_path": {"name": "compact_full M=65536 requested=21 observed=21", "repeats": 4, "p50_ms": 0.9317119717597961, "p90_ms": 0.9345279932022095, "min_ms": 0.9250239729881287, "max_ms": 0.9345279932022095, "checksum": 4.2013654708862305}, "exact_full_path": {"name": "exact_full M=65536 requested=21 observed=21", "repeats": 4, "p50_ms": 0.8848959803581238, "p90_ms": 0.8999680280685425, "min_ms": 0.8837119936943054, "max_ms": 0.8999680280685425, "checksum": 4.2013654708862305}}, "compact_vs_exact_p50_ratio": 1.0529056436472066, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] RESULT {"M": 65536, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.00013747811317443848, "mean_abs": 2.6218831408186816e-05}, "timing": {"compact_full_path": {"name": "compact_full M=65536 requested=28 observed=28", "repeats": 4, "p50_ms": 1.127776026725769, "p90_ms": 1.134592056274414, "min_ms": 1.1252800226211548, "max_ms": 1.134592056274414, "checksum": 9.318403244018555}, "exact_full_path": {"name": "exact_full M=65536 requested=28 observed=28", "repeats": 4, "p50_ms": 0.8857600092887878, "p90_ms": 0.8939840197563171, "min_ms": 0.8834879994392395, "max_ms": 0.8939840197563171, "checksum": 9.318403244018555}}, "compact_vs_exact_p50_ratio": 1.2732297856067194, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] EPKV_COMPACT_FALLBACK_POLICY_GRID_DONE
